AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2,distance
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0970855,OTH,stimuli_raw/wav/FNiralee2.wav,8,FNiralee2_8,ENG,29.3642,28.74,g,F,FNiralee,AGA,0.3319259714819451
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.101659999999995,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0386477,OTH,stimuli_raw/wav/Mrajesh1.wav,18,Mrajesh1_18,ENG,106.35,105.91054,t͡ʃʰ,M,Mrajesh,ATXHA,0.3029096005140548
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0974371,OTH,stimuli_raw/wav/FNiralee1.wav,16,FNiralee1_16,ENG,142.41555,141.90668,t͡ʃʰ,F,FNiralee,ATXHA,0.2927964862429937
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,ɡʱ,HIN,t_0491153,OTH,stimuli_raw/wav/FNiralee1.wav,25,FNiralee1_25,ENG,216.32702,215.872,d͡ʒ,F,FNiralee,ADXA,0.27659908582160725
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0384795,OTH,stimuli_raw/wav/Mrajesh1.wav,21,Mrajesh1_21,ENG,112.95,112.569,d͡ʒ,M,Mrajesh,ADXA,0.3206966584000318
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0388305,OTH,stimuli_raw/wav/Mrajesh1.wav,22,Mrajesh1_22,ENG,116.38,115.97803,z,M,Mrajesh,AZA,0.28216650708503827
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,35.80924,36.21,Mrajesh2_11,AGHA,11,M,ɡʱ,HIN,t_0970952,OTH,stimuli_raw/wav/FNiralee2.wav,22,FNiralee2_22,ENG,79.23749000000001,78.7,z,F,FNiralee,AZA,0.33149055720242276
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,ɡʱ,HIN,t_0490001,OTH,stimuli_raw/wav/FNiralee2.wav,43,FNiralee2_43,ENG,151.6,151.1213,tʰ,F,FNiralee,ATHA,0.21849330308237935
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,51.37,51.93,Fsakshi1_10,AGHA,10,F,ɡʱ,HIN,t_0006766,OTH,stimuli_raw/wav/Mnirbhay2.wav,43,Mnirbhay2_43,ENG,166.15,165.68,tʰ,M,Mnirbhay,ATHA,0.27699008190055296
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0494742,OTH,stimuli_raw/wav/FNiralee2.wav,48,FNiralee2_48,ENG,165.19,164.70264,d,F,FNiralee,ADA,0.2915638867346026
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0870276,OTH,stimuli_raw/wav/Mrajesh2.wav,46,Mrajesh2_46,ENG,127.29,126.92788999999999,d,M,Mrajesh,ADA,0.30162765440868344
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0495942,OTH,stimuli_raw/wav/FNiralee1.wav,52,FNiralee1_52,ENG,417.29986,416.87951,n,F,FNiralee,ANA,0.3153959187758654
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,ɡʱ,HIN,t_0870346,OTH,stimuli_raw/wav/Mrajesh2.wav,53,Mrajesh2_53,ENG,147.64,147.2,n,M,Mrajesh,ANA,0.27799945019484
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,62.668569999999995,63.11956,Mnirbhay1_10,AGHA,10,M,ɡʱ,HIN,t_0733156,OTH,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264.0,b,F,Fsakshi,ABA,0.34120408054669277
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0973435,OTH,stimuli_raw/wav/FNiralee2.wav,61,FNiralee2_61,ENG,209.03307,208.52112,b,F,FNiralee,ABA,0.3114564098367094
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,70.14459000000001,70.56,Mrajesh1_10,AGHA,10,M,ɡʱ,HIN,t_0492520,OTH,stimuli_raw/wav/FNiralee2.wav,70,FNiralee2_70,ENG,294.14,293.59,m,F,FNiralee,AMA,0.3545873433421846
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0386865,OTH,stimuli_raw/wav/Mrajesh1.wav,68,Mrajesh1_68,ENG,241.05,240.72,m,M,Mrajesh,AMA,0.32867092104105844
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.101659999999995,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0868736,OTH,stimuli_raw/wav/Mrajesh2.wav,70,Mrajesh2_70,ENG,191.54,191.09,j,M,Mrajesh,AJA,0.3343943724038565
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,70.14459000000001,70.56,Mrajesh1_10,AGHA,10,M,ɡʱ,HIN,t_0971125,OTH,stimuli_raw/wav/FNiralee2.wav,67,FNiralee2_67,ENG,238.51,238.07,j,F,FNiralee,AJA,0.3730923836679013
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,ɡʱ,HIN,t_0867934,OTH,stimuli_raw/wav/Mrajesh1.wav,73,Mrajesh1_73,ENG,254.83,254.44351,ɾ,M,Mrajesh,ARA,0.3123111204700778
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,37.54,37.94673,Mrajesh2_12,AGHA,12,M,ɡʱ,HIN,t_0975909,OTH,stimuli_raw/wav/FNiralee2.wav,75,FNiralee2_75,ENG,308.06,307.58,ɾ,F,FNiralee,ARA,0.32501121057230703
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0975915,OTH,stimuli_raw/wav/FNiralee2.wav,76,FNiralee2_76,ENG,311.56919,311.10414,l,F,FNiralee,ALA,0.3332451338415101
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,ɡʱ,HIN,t_0386143,OTH,stimuli_raw/wav/Mrajesh2.wav,77,Mrajesh2_77,ENG,207.72,207.35908999999998,l,M,Mrajesh,ALA,0.31643043742820687
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0972475,OTH,stimuli_raw/wav/FNiralee1.wav,83,FNiralee1_83,ENG,649.87823,649.4161,ʃ,F,FNiralee,AXA,0.3266916093597508
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,48.25,48.883959999999995,FNiralee2_12,AGHA,12,F,ɡʱ,HIN,t_0867189,OTH,stimuli_raw/wav/Mrajesh2.wav,84,Mrajesh2_84,ENG,227.29,226.96,ʃ,M,Mrajesh,AXA,0.3487212857930435
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.101659999999995,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0389735,OTH,stimuli_raw/wav/Mrajesh2.wav,89,Mrajesh2_89,ENG,240.59,240.12,s,M,Mrajesh,ASA,0.31822179015902763
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0493866,OTH,stimuli_raw/wav/FNiralee1.wav,89,FNiralee1_89,ENG,696.60946,696.1034,s,F,FNiralee,ASA,0.3206630363613523
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0388935,OTH,stimuli_raw/wav/Mrajesh1.wav,92,Mrajesh1_92,ENG,306.58,306.15,ɦ,M,Mrajesh,AHHA,0.31474060157565314
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,ɡʱ,HIN,t_0496241,OTH,stimuli_raw/wav/FNiralee1.wav,92,FNiralee1_92,ENG,713.6301900000001,713.12009,ɦ,F,FNiralee,AHHA,0.33310480619842414
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0499624,OTH,stimuli_raw/wav/FNiralee2.wav,10,FNiralee2_10,HIN,43.52451,42.97959,ɡʱ,F,FNiralee,AGHA,0.28059788326433527
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0121809,OTH,stimuli_raw/wav/Fsakshi1.wav,11,Fsakshi1_11,HIN,54.25,53.77,ɡʱ,F,Fsakshi,AGHA,0.32944637848810343
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,144.06573,144.56335,FNiralee1_17,ATXHA,17,F,t͡ʃʰ,ENG,t_0390410,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA,0.25620440588063537
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,104.15401999999999,104.55,Mrajesh1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0499661,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA,0.2178271099620023
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,144.06573,144.56335,FNiralee1_17,ATXHA,17,F,t͡ʃʰ,ENG,t_0391562,OTH,stimuli_raw/wav/Mrajesh2.wav,33,Mrajesh2_33,HIN,93.2,92.80223000000001,ʈʰ,M,Mrajesh,ATRHA,0.2667126850838647
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0497608,OTH,stimuli_raw/wav/FNiralee1.wav,33,FNiralee1_33,HIN,261.06865,260.56219,ʈʰ,F,FNiralee,ATRHA,0.26083046840069846
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0500418,OTH,stimuli_raw/wav/FNiralee1.wav,35,FNiralee1_35,HIN,278.81684,278.36311,ɖ,F,FNiralee,ADRA,0.3207698463903899
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,141.90668,142.41555,FNiralee1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0870976,OTH,stimuli_raw/wav/Mrajesh1.wav,35,Mrajesh1_35,HIN,147.63,147.26092,ɖ,M,Mrajesh,ADRA,0.31959356822778523
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,65.87,66.37063,FNiralee2_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0872085,OTH,stimuli_raw/wav/Mrajesh1.wav,38,Mrajesh1_38,HIN,154.69,154.30132,ɖʱ,M,Mrajesh,ADRHA,0.3269105411952383
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0980781,OTH,stimuli_raw/wav/FNiralee2.wav,39,FNiralee2_39,HIN,137.75,137.22415,ɖʱ,F,FNiralee,ADRHA,0.29852063673243207
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.173629999999996,Mrajesh2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0497710,OTH,stimuli_raw/wav/FNiralee1.wav,50,FNiralee1_50,HIN,399.89415,399.4068,dʱ,F,FNiralee,ADHA,0.31745496739638385
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,65.87,66.37063,FNiralee2_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0873723,OTH,stimuli_raw/wav/Mrajesh2.wav,49,Mrajesh2_49,HIN,138.28,137.93788,dʱ,M,Mrajesh,ADHA,0.3106368684010002
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0500526,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,bʱ,F,FNiralee,ABHA,0.3279321123275992
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,141.90668,142.41555,FNiralee1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0392839,OTH,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA,0.3183479688526841
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.173629999999996,Mrajesh2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0981535,OTH,stimuli_raw/wav/FNiralee1.wav,103,FNiralee1_103,HIN,888.3824800000001,887.9046599999999,ɽʱ,F,FNiralee,ARTHA,0.36792926366647266
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,146.14092,146.63,FNiralee1_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0872778,OTH,stimuli_raw/wav/Mrajesh2.wav,100,Mrajesh2_100,HIN,270.37,269.92046,ɽʱ,M,Mrajesh,ARTHA,0.349434415074441
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,144.06573,144.56335,FNiralee1_17,ATXHA,17,F,t͡ʃʰ,ENG,t_0390266,OTH,stimuli_raw/wav/Mrajesh1.wav,104,Mrajesh1_104,HIN,338.69898,338.33398,ɽ,M,Mrajesh,ARTA,0.3918202081771973
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.173629999999996,Mrajesh2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0980899,OTH,stimuli_raw/wav/FNiralee2.wav,104,FNiralee2_104,HIN,399.37433,398.96571,ɽ,F,FNiralee,ARTA,0.383774222024468
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,141.90668,142.41555,FNiralee1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0390877,OTH,stimuli_raw/wav/Mrajesh2.wav,108,Mrajesh2_108,HIN,288.00268,287.62501000000003,ɳ,M,Mrajesh,ANRA,0.367758901969246
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0497856,OTH,stimuli_raw/wav/FNiralee1.wav,110,FNiralee1_110,HIN,925.04307,924.6169800000001,ɳ,F,FNiralee,ANRA,0.378403671105761
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,d͡ʒ,ENG,t_0393672,OTH,stimuli_raw/wav/Mrajesh2.wav,12,Mrajesh2_12,HIN,37.94673,37.54,ɡʱ,M,Mrajesh,AGHA,0.34767780980579127
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,59.98104,60.35148,Mrajesh2_21,ADXA,21,M,d͡ʒ,ENG,t_0502546,OTH,stimuli_raw/wav/FNiralee2.wav,11,FNiralee2_11,HIN,46.101659999999995,45.51187,ɡʱ,F,FNiralee,AGHA,0.32051552113763304
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,56.541880000000006,56.920730000000006,Mrajesh2_19,ADXA,19,M,d͡ʒ,ENG,t_0983564,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA,0.24965780346195007
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,160.07458,160.54616000000001,FNiralee1_19,ADXA,19,F,d͡ʒ,ENG,t_0874063,OTH,stimuli_raw/wav/Mrajesh1.wav,26,Mrajesh1_26,HIN,125.18796,124.77548999999999,d͡ʒʱ,M,Mrajesh,ADXHA,0.2482640255545099
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,69.84,70.31638000000001,FNiralee2_19,ADXA,19,F,d͡ʒ,ENG,t_0395005,OTH,stimuli_raw/wav/Mrajesh2.wav,32,Mrajesh2_32,HIN,91.36,90.98209,ʈʰ,M,Mrajesh,ATRHA,0.3303773599324076
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,58.29303,58.667680000000004,Mrajesh2_20,ADXA,20,M,d͡ʒ,ENG,t_0982096,OTH,stimuli_raw/wav/FNiralee2.wav,32,FNiralee2_32,HIN,117.9,117.36769,ʈʰ,F,FNiralee,ATRHA,0.31465512632931425
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,74.57,75.07600000000002,FNiralee2_21,ADXA,21,F,d͡ʒ,ENG,t_0393852,OTH,stimuli_raw/wav/Mrajesh2.wav,36,Mrajesh2_36,HIN,100.55,100.21526,ɖ,M,Mrajesh,ADRA,0.2574481956865057
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0503382,OTH,stimuli_raw/wav/FNiralee1.wav,35,FNiralee1_35,HIN,278.81684,278.36311,ɖ,F,FNiralee,ADRA,0.26471487692988893
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0982166,OTH,stimuli_raw/wav/FNiralee2.wav,38,FNiralee2_38,HIN,135.24376,134.74537,ɖʱ,F,FNiralee,ADRHA,0.2818485598127054
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,215.872,216.32702,FNiralee1_25,ADXA,25,F,d͡ʒ,ENG,t_0874255,OTH,stimuli_raw/wav/Mrajesh1.wav,38,Mrajesh1_38,HIN,154.69,154.30132,ɖʱ,M,Mrajesh,ADRHA,0.3094128526994385
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,59.98104,60.35148,Mrajesh2_21,ADXA,21,M,d͡ʒ,ENG,t_0982227,OTH,stimuli_raw/wav/FNiralee2.wav,51,FNiralee2_51,HIN,179.07,178.52405,dʱ,F,FNiralee,ADHA,0.31169084635605915
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,162.05628000000004,162.51196000000004,FNiralee1_20,ADXA,20,F,d͡ʒ,ENG,t_0393965,OTH,stimuli_raw/wav/Mrajesh2.wav,50,Mrajesh2_50,HIN,140.11,139.80311,dʱ,M,Mrajesh,ADHA,0.3417708153384323
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631000000001,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0984481,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,bʱ,F,FNiralee,ABHA,0.3260340878676013
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,215.872,216.32702,FNiralee1_25,ADXA,25,F,d͡ʒ,ENG,t_0875620,OTH,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA,0.3012972805016472
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,58.29303,58.667680000000004,Mrajesh2_20,ADXA,20,M,d͡ʒ,ENG,t_0755042,OTH,stimuli_raw/wav/Fbhavya1.wav,105,Fbhavya1_105,HIN,655.25808,654.86252,ɽʱ,F,Fbhavya,ARTHA,0.3925959568712337
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,d͡ʒ,ENG,t_0982273,OTH,stimuli_raw/wav/FNiralee2.wav,101,FNiralee2_101,HIN,388.05287000000004,387.58306,ɽʱ,F,FNiralee,ARTHA,0.28137897214193003
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0986079,OTH,stimuli_raw/wav/FNiralee1.wav,108,FNiralee1_108,HIN,909.5418199999999,909.12643,ɽ,F,FNiralee,ARTA,0.35227502993275406
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,d͡ʒ,ENG,t_0394176,OTH,stimuli_raw/wav/Mrajesh2.wav,105,Mrajesh2_105,HIN,281.60483999999997,281.28485,ɽ,M,Mrajesh,ARTA,0.37456153462177316
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,d͡ʒ,ENG,t_0396045,OTH,stimuli_raw/wav/Mrajesh1.wav,106,Mrajesh1_106,HIN,344.54976,344.12769,ɳ,M,Mrajesh,ANRA,0.3894077861286613
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631000000001,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0982362,OTH,stimuli_raw/wav/FNiralee2.wav,108,FNiralee2_108,HIN,409.81447000000003,409.34166,ɳ,F,FNiralee,ANRA,0.3266079062583139
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0397827,OTH,stimuli_raw/wav/Mrajesh1.wav,12,Mrajesh1_12,HIN,74.05,73.69,ɡʱ,M,Mrajesh,AGHA,0.3136326826506748
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0988633,OTH,stimuli_raw/wav/FNiralee1.wav,11,FNiralee1_11,HIN,106.55178000000001,106.02601000000001,ɡʱ,F,FNiralee,AGHA,0.3067536283444851
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0879906,OTH,stimuli_raw/wav/Mrajesh1.wav,27,Mrajesh1_27,HIN,127.06,126.66433,d͡ʒʱ,M,Mrajesh,ADXHA,0.24856967772634359
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,67.66686,68.05261,Mrajesh2_24,AZA,24,M,z,ENG,t_0986565,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA,0.28690433714101926
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0986623,OTH,stimuli_raw/wav/FNiralee2.wav,33,FNiralee2_33,HIN,120.37226000000001,119.82003999999999,ʈʰ,F,FNiralee,ATRHA,0.3556399771413521
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,81.11,81.65612,FNiralee2_23,AZA,23,F,z,ENG,t_0399482,OTH,stimuli_raw/wav/Mrajesh2.wav,31,Mrajesh2_31,HIN,89.57,89.14985,ʈʰ,M,Mrajesh,ATRHA,0.3209935552642144
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,191.04058,191.49146000000002,FNiralee1_24,AZA,24,F,z,ENG,t_0880563,OTH,stimuli_raw/wav/Mrajesh2.wav,36,Mrajesh2_36,HIN,100.55,100.21526,ɖ,M,Mrajesh,ADRA,0.24392961355477097
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0508432,OTH,stimuli_raw/wav/FNiralee2.wav,34,FNiralee2_34,HIN,124.1817,123.68566000000001,ɖ,F,FNiralee,ADRA,0.2912140622722525
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,65.89,66.28603000000001,Mrajesh2_23,AZA,23,M,z,ENG,t_0989480,OTH,stimuli_raw/wav/FNiralee2.wav,39,FNiralee2_39,HIN,137.75,137.22415,ɖʱ,F,FNiralee,ADRHA,0.32296460398493765
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,78.7,79.23749000000002,FNiralee2_22,AZA,22,F,z,ENG,t_0878464,OTH,stimuli_raw/wav/Mrajesh2.wav,38,Mrajesh2_38,HIN,105.91,105.49903,ɖʱ,M,Mrajesh,ADRHA,0.3076873051834312
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,117.79048999999999,118.17,Mrajesh1_23,AZA,23,M,z,ENG,t_0988766,OTH,stimuli_raw/wav/FNiralee1.wav,49,FNiralee1_49,HIN,397.74568999999997,397.21643,dʱ,F,FNiralee,ADHA,0.3392407797376749
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,188.88816,189.40346,FNiralee1_23,AZA,23,F,z,ENG,t_0399671,OTH,stimuli_raw/wav/Mrajesh2.wav,50,Mrajesh2_50,HIN,140.11,139.80311,dʱ,M,Mrajesh,ADHA,0.33751975088795244
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,78.7,79.23749000000002,FNiralee2_22,AZA,22,F,z,ENG,t_0880678,OTH,stimuli_raw/wav/Mrajesh2.wav,64,Mrajesh2_64,HIN,176.98,176.5892,bʱ,M,Mrajesh,ABHA,0.34688905759839656
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0505774,OTH,stimuli_raw/wav/FNiralee2.wav,65,FNiralee2_65,HIN,232.33,231.85597,bʱ,F,FNiralee,ABHA,0.3221555898050234
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0986773,OTH,stimuli_raw/wav/FNiralee2.wav,101,FNiralee2_101,HIN,388.05287000000004,387.58306,ɽʱ,F,FNiralee,ARTHA,0.30193915155876916
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0879132,OTH,stimuli_raw/wav/Mrajesh1.wav,100,Mrajesh1_100,HIN,327.33848,326.93403,ɽʱ,M,Mrajesh,ARTHA,0.3291555987483406
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0398205,OTH,stimuli_raw/wav/Mrajesh1.wav,103,Mrajesh1_103,HIN,336.99044,336.57115,ɽ,M,Mrajesh,ARTA,0.31975175793739724
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0987487,OTH,stimuli_raw/wav/FNiralee1.wav,106,FNiralee1_106,HIN,905.2932300000001,904.8725699999999,ɽ,F,FNiralee,ARTA,0.3193333449516896
